ID_PESQUISA;ID_QUESTIONARIO;ID_PERGUNTA;COD_CURSO;SETOR_CURSO;RESPOSTA;SITUACAO
35594;604;1944;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
35594;604;1945;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
35594;604;1946;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
35594;604;1947;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
35594;604;1948;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
35594;604;1949;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
35594;604;1950;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
35594;604;1951;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
35594;604;1952;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
35594;605;1811;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
35594;605;1812;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
35594;605;1953;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
35594;605;1954;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
35594;605;1955;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
35594;605;1956;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
35594;606;1820;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
35594;606;1957;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
35594;606;1958;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Desconheço;Fim respostas
35594;606;1959;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Desconheço;Fim respostas
35594;606;1960;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Desconheço;Fim respostas
35596;604;1942;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35596;604;1943;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35596;604;1944;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35596;604;1945;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35596;604;1946;40001016082G0;SETOR DE EDUCAÇÃO;Desconheço;Fim respostas
35596;604;1947;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35596;604;1948;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35596;604;1949;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35596;604;1950;40001016082G0;SETOR DE EDUCAÇÃO;Discordo;Fim respostas
35596;604;1951;40001016082G0;SETOR DE EDUCAÇÃO;Desconheço;Fim respostas
35596;604;1952;40001016082G0;SETOR DE EDUCAÇÃO;Desconheço;Fim respostas
35596;605;1811;40001016082G0;SETOR DE EDUCAÇÃO;Desconheço;Fim respostas
35596;605;1812;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35596;605;1953;40001016082G0;SETOR DE EDUCAÇÃO;Desconheço;Fim respostas
35596;605;1954;40001016082G0;SETOR DE EDUCAÇÃO;Desconheço;Fim respostas
35596;605;1955;40001016082G0;SETOR DE EDUCAÇÃO;Discordo;Fim respostas
35596;605;1956;40001016082G0;SETOR DE EDUCAÇÃO;Desconheço;Fim respostas
35596;606;1820;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35596;606;1957;40001016082G0;SETOR DE EDUCAÇÃO;Desconheço;Fim respostas
35596;606;1958;40001016082G0;SETOR DE EDUCAÇÃO;Desconheço;Fim respostas
35596;606;1959;40001016082G0;SETOR DE EDUCAÇÃO;Desconheço;Fim respostas
35596;606;1960;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35599;604;1942;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35599;604;1943;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35599;604;1944;40001016030G0;SETOR DE TECNOLOGIA;Discordo;Fim respostas
35599;604;1945;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35599;604;1946;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35599;604;1947;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35599;604;1948;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35599;604;1949;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35599;604;1950;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35599;604;1951;40001016030G0;SETOR DE TECNOLOGIA;Desconheço;Fim respostas
35599;604;1952;40001016030G0;SETOR DE TECNOLOGIA;Desconheço;Fim respostas
35599;605;1811;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35599;605;1812;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35599;605;1953;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35599;605;1954;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35599;605;1955;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35599;605;1956;40001016030G0;SETOR DE TECNOLOGIA;Desconheço;Fim respostas
35599;606;1820;40001016030G0;SETOR DE TECNOLOGIA;Desconheço;Fim respostas
35599;606;1957;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35599;606;1958;40001016030G0;SETOR DE TECNOLOGIA;Desconheço;Fim respostas
35599;606;1959;40001016030G0;SETOR DE TECNOLOGIA;Desconheço;Fim respostas
35599;606;1960;40001016030G0;SETOR DE TECNOLOGIA;Desconheço;Fim respostas
35602;604;1942;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Fim respostas
35602;604;1943;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Fim respostas
35602;604;1944;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Fim respostas
35602;604;1945;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Fim respostas
35602;604;1946;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Fim respostas
35602;604;1947;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Fim respostas
35602;604;1948;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Fim respostas
35602;604;1949;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Fim respostas
35602;604;1950;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Fim respostas
35602;604;1951;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Fim respostas
35602;604;1952;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Fim respostas
35602;605;1811;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Fim respostas
35602;605;1812;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Fim respostas
35602;605;1953;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Fim respostas
35602;605;1954;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Fim respostas
35602;605;1955;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Fim respostas
35602;605;1956;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Fim respostas
35602;606;1820;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Fim respostas
35602;606;1957;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Fim respostas
35602;606;1958;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Fim respostas
35602;606;1959;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Fim respostas
35602;606;1960;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Desconheço;Fim respostas
35602;607;1961;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;;Fim respostas
35603;604;1942;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Concordo;Fim respostas
35603;604;1943;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Discordo;Fim respostas
35603;604;1944;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Discordo;Fim respostas
35603;604;1945;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Concordo;Fim respostas
35603;604;1946;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Desconheço;Fim respostas
35603;604;1947;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Discordo;Fim respostas
35603;604;1948;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Discordo;Fim respostas
35603;604;1949;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Discordo;Fim respostas
35603;604;1950;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Concordo;Fim respostas
35603;604;1951;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Concordo;Fim respostas
35603;604;1952;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Desconheço;Fim respostas
35603;605;1811;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Desconheço;Fim respostas
35603;605;1812;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Concordo;Fim respostas
35603;605;1953;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Concordo;Fim respostas
35603;605;1954;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Desconheço;Fim respostas
35603;605;1955;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Discordo;Fim respostas
35603;605;1956;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Desconheço;Fim respostas
35603;606;1820;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Desconheço;Fim respostas
35603;606;1957;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Desconheço;Fim respostas
35603;606;1958;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Desconheço;Fim respostas
35603;606;1959;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Desconheço;Fim respostas
35603;606;1960;40001016104G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Desconheço;Fim respostas
35604;604;1942;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
35604;604;1943;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
35604;604;1944;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
35604;604;1945;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Discordo;Fim respostas
35604;604;1946;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
35604;604;1947;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
35604;604;1948;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
35604;604;1949;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
35604;604;1950;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
35604;604;1951;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
35604;604;1952;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Discordo;Fim respostas
35604;605;1811;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
35604;605;1812;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
35604;605;1953;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
35604;605;1954;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
35604;605;1955;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
35604;605;1956;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
35604;606;1820;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
35604;606;1957;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Desconheço;Fim respostas
35604;606;1958;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Discordo;Fim respostas
35604;606;1959;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Desconheço;Fim respostas
35604;606;1960;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Desconheço;Fim respostas
35611;604;1942;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
35611;604;1943;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
35611;604;1944;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
35611;604;1945;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
35611;604;1946;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
35611;604;1947;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Desconheço;Fim respostas
35611;604;1948;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
35611;604;1949;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
35611;604;1950;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
35611;604;1951;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
35611;604;1952;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
35611;605;1811;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
35611;605;1812;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
35611;605;1953;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
35611;605;1954;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
35611;605;1955;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
35611;605;1956;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
35611;606;1820;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
35611;606;1957;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
35611;606;1958;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
35611;606;1959;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
35611;606;1960;40001016144G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
35615;604;1942;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Discordo;Início respostas
35615;604;1943;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Discordo;Início respostas
35615;604;1944;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Discordo;Início respostas
35615;604;1945;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Concordo;Início respostas
35615;604;1946;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Discordo;Início respostas
35615;604;1947;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Concordo;Início respostas
35615;604;1948;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Discordo;Início respostas
35615;604;1949;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Concordo;Início respostas
35615;604;1950;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Desconheço;Início respostas
35615;604;1951;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Desconheço;Início respostas
35615;604;1952;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Discordo;Início respostas
35615;605;1811;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Concordo;Início respostas
35615;605;1812;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Concordo;Início respostas
35615;605;1953;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Concordo;Início respostas
35615;605;1954;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Concordo;Início respostas
35615;605;1955;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Discordo;Início respostas
35615;605;1956;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Desconheço;Início respostas
35615;606;1820;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Desconheço;Início respostas
35615;606;1957;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Discordo;Início respostas
35615;606;1958;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Discordo;Início respostas
35615;606;1959;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Discordo;Início respostas
35615;606;1960;40001016021G0;SETOR DE CIÊNCIAS JURÍDICAS;Desconheço;Início respostas
35616;604;1942;40001016029G0;CENTRO DE ESTUDOS DO MAR;Concordo;Fim respostas
35616;604;1943;40001016029G0;CENTRO DE ESTUDOS DO MAR;Concordo;Fim respostas
35616;604;1944;40001016029G0;CENTRO DE ESTUDOS DO MAR;Concordo;Fim respostas
35616;604;1945;40001016029G0;CENTRO DE ESTUDOS DO MAR;Discordo;Fim respostas
35616;604;1946;40001016029G0;CENTRO DE ESTUDOS DO MAR;Desconheço;Fim respostas
35616;604;1947;40001016029G0;CENTRO DE ESTUDOS DO MAR;Concordo;Fim respostas
35616;604;1948;40001016029G0;CENTRO DE ESTUDOS DO MAR;Concordo;Fim respostas
35616;604;1949;40001016029G0;CENTRO DE ESTUDOS DO MAR;Discordo;Fim respostas
35616;604;1950;40001016029G0;CENTRO DE ESTUDOS DO MAR;Concordo;Fim respostas
35616;604;1951;40001016029G0;CENTRO DE ESTUDOS DO MAR;Desconheço;Fim respostas
35616;604;1952;40001016029G0;CENTRO DE ESTUDOS DO MAR;Concordo;Fim respostas
35616;605;1811;40001016029G0;CENTRO DE ESTUDOS DO MAR;Concordo;Fim respostas
35616;605;1812;40001016029G0;CENTRO DE ESTUDOS DO MAR;Discordo;Fim respostas
35616;605;1953;40001016029G0;CENTRO DE ESTUDOS DO MAR;Discordo;Fim respostas
35616;605;1954;40001016029G0;CENTRO DE ESTUDOS DO MAR;Discordo;Fim respostas
35616;605;1955;40001016029G0;CENTRO DE ESTUDOS DO MAR;Concordo;Fim respostas
35616;605;1956;40001016029G0;CENTRO DE ESTUDOS DO MAR;Desconheço;Fim respostas
35616;606;1820;40001016029G0;CENTRO DE ESTUDOS DO MAR;Concordo;Fim respostas
35616;606;1957;40001016029G0;CENTRO DE ESTUDOS DO MAR;Desconheço;Fim respostas
35616;606;1958;40001016029G0;CENTRO DE ESTUDOS DO MAR;Desconheço;Fim respostas
35616;606;1959;40001016029G0;CENTRO DE ESTUDOS DO MAR;Desconheço;Fim respostas
35616;606;1960;40001016029G0;CENTRO DE ESTUDOS DO MAR;Desconheço;Fim respostas
35617;604;1942;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35617;604;1943;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35617;604;1944;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35617;604;1945;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35617;604;1946;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35617;604;1947;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35617;604;1948;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35617;604;1949;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35617;604;1950;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35617;604;1951;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35617;604;1952;40001016082G0;SETOR DE EDUCAÇÃO;Discordo;Fim respostas
35617;605;1811;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35617;605;1812;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35617;605;1953;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35617;605;1954;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35617;605;1955;40001016082G0;SETOR DE EDUCAÇÃO;Concordo;Fim respostas
35617;605;1956;40001016082G0;SETOR DE EDUCAÇÃO;Discordo;Fim respostas
35617;606;1820;40001016082G0;SETOR DE EDUCAÇÃO;Desconheço;Fim respostas
35617;606;1957;40001016082G0;SETOR DE EDUCAÇÃO;Discordo;Fim respostas
35617;606;1958;40001016082G0;SETOR DE EDUCAÇÃO;Discordo;Fim respostas
35617;606;1959;40001016082G0;SETOR DE EDUCAÇÃO;Discordo;Fim respostas
35617;606;1960;40001016082G0;SETOR DE EDUCAÇÃO;Desconheço;Fim respostas
35617;607;1961;40001016082G0;SETOR DE EDUCAÇÃO;;Fim respostas
35630;604;1942;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Desconheço;Início respostas
35630;604;1943;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Início respostas
35630;604;1944;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Início respostas
35630;604;1945;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Início respostas
35630;604;1946;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Início respostas
35630;604;1947;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Início respostas
35630;604;1948;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Início respostas
35630;604;1949;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Início respostas
35630;604;1950;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Início respostas
35630;604;1951;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Desconheço;Início respostas
35630;604;1952;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Início respostas
35630;605;1811;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Início respostas
35630;605;1812;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Início respostas
35630;605;1953;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Início respostas
35630;605;1954;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Início respostas
35630;605;1955;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Início respostas
35630;605;1956;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Início respostas
35630;606;1820;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Início respostas
35630;606;1957;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Início respostas
35630;606;1958;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Início respostas
35630;606;1959;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Início respostas
35630;606;1960;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Desconheço;Início respostas
35638;604;1942;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
35638;604;1943;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
35638;604;1944;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
35638;604;1945;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
35638;604;1946;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
35638;604;1947;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
35638;604;1948;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
35638;604;1949;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
35638;604;1950;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
35638;604;1951;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
35638;604;1952;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
35638;605;1811;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Discordo;Fim respostas
35638;605;1812;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
35638;605;1953;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
35638;605;1954;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
35638;605;1955;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
35638;605;1956;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
35638;606;1820;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
35638;606;1957;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
35638;606;1958;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Desconheço;Fim respostas
35638;606;1959;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Desconheço;Fim respostas
35638;606;1960;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
35640;604;1942;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35640;604;1943;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35640;604;1944;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35640;604;1945;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35640;604;1946;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35640;604;1947;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35640;604;1948;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35640;604;1949;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35640;604;1950;40001016030G0;SETOR DE TECNOLOGIA;Concordo;Fim respostas
35640;604;1951;40001016030G0;SETOR DE TECNOLOGIA;Desconheço;Fim respostas
35640;604;1952;40001016030G0;SETOR DE TECNOLOGIA;Discordo;Fim respostas
